timestamp,open,high,low,close,volume
2022-12-01,14.6200,15.6800,14.5800,15.0300,5565078
2022-11-30,14.2900,14.6300,13.2700,14.5000,10345302
2022-11-29,16.0200,16.1900,15.3500,15.4500,2786649
2022-11-28,16.0900,16.2400,15.7500,16.0600,2643390
2022-11-25,16.3100,16.4700,16.1800,16.3200,789272
2022-11-23,16.3500,16.7700,16.0100,16.4800,2099316
2022-11-22,16.0000,16.3450,15.6000,16.3300,2731015
2022-11-21,16.3700,16.5850,15.9800,16.1800,2101513
2022-11-18,17.7100,17.7100,16.6000,16.6400,2326864
2022-11-17,16.9600,17.5100,16.6500,16.9100,3436210
2022-11-16,18.7900,19.0500,17.2150,17.4300,4419941
2022-11-15,19.3000,19.8000,18.7800,19.3000,5658754
2022-11-14,18.8800,19.0000,17.7800,18.2200,5228739
2022-11-11,17.8000,19.6900,17.6600,19.0500,6237564
2022-11-10,17.1300,18.3900,16.9400,17.8000,7001864
2022-11-09,16.5300,16.6000,15.4300,15.4600,4913835
2022-11-08,16.7500,17.8300,16.4500,16.9900,4496824
2022-11-07,17.7800,17.9400,16.0100,16.6400,6291329
2022-11-04,20.2700,20.2800,17.1900,17.6400,5978058
2022-11-03,20.5900,21.1200,19.8800,19.9800,4839486
2022-11-02,22.1500,22.2258,20.6000,20.8500,3504002
2022-11-01,23.1900,24.2000,22.2000,22.2000,1967926
2022-10-31,23.1300,23.5900,22.7300,22.8400,2291935
2022-10-28,23.0500,23.7000,22.6700,23.4200,2001532
2022-10-27,23.8300,24.3600,22.9414,23.2900,1846208
2022-10-26,22.9900,24.7200,22.4300,23.5800,2457824
2022-10-25,22.6400,23.8650,22.6400,23.7100,2293603
2022-10-24,22.5000,22.7200,21.8200,22.3600,1979749
2022-10-21,22.5000,23.1800,21.9800,22.6400,4148824
2022-10-20,21.8000,23.1400,21.8000,22.6800,2738576
2022-10-19,22.4700,22.6800,21.4850,21.6500,2220139
2022-10-18,23.5100,23.7700,22.5900,22.9300,2537037
2022-10-17,21.3000,22.6800,21.3000,22.5300,3920272
2022-10-14,22.2000,22.4400,20.2900,20.7200,3273367
2022-10-13,21.3500,22.1292,20.4100,21.7800,4646203
2022-10-12,23.1000,23.2100,21.8100,22.4500,3730665
2022-10-11,24.0300,24.1550,21.8200,23.1000,5859671
2022-10-10,26.4900,26.7000,23.6700,24.0900,3577884
2022-10-07,26.9900,27.2700,26.1100,26.5400,2024548
2022-10-06,27.5500,28.5900,27.5200,27.6800,1776106
2022-10-05,26.9200,27.8600,26.6300,27.6900,1698370
2022-10-04,26.8300,28.1400,26.7800,27.6300,2975566
2022-10-03,25.7000,26.3500,25.0600,26.0300,2586458
2022-09-30,25.9000,26.6200,25.2700,25.5600,2573865
2022-09-29,25.8800,26.1216,24.8995,26.0100,1885820
2022-09-28,25.7400,26.6600,25.6000,26.5300,1724888
2022-09-27,26.0000,26.7500,25.3200,25.7600,2178187
2022-09-26,24.7000,25.8700,24.7000,25.2700,1900575
2022-09-23,24.3900,24.9500,24.0802,24.7900,1680302
2022-09-22,26.5500,26.9900,24.8600,24.8900,2544933
2022-09-21,27.1200,27.9450,26.6000,26.7400,2010661
2022-09-20,27.2200,27.7000,26.6650,26.9500,1524464
2022-09-19,26.3300,27.5850,26.0500,27.4800,1699596
2022-09-16,27.0600,27.1100,26.1100,26.4700,6118195
2022-09-15,27.6900,28.6300,27.4600,27.8600,1964771
2022-09-14,27.6900,28.2000,27.1574,28.0100,2391824
2022-09-13,26.8600,28.0000,26.8500,27.7400,3164767
2022-09-12,28.3900,29.4400,28.3300,29.3300,2729013
2022-09-09,27.1200,28.6300,27.1200,28.0500,3107049
2022-09-08,25.3200,26.9900,25.3100,26.6300,2318353
2022-09-07,24.9300,25.9800,24.6100,25.7000,1973374
2022-09-06,25.4000,25.6800,24.5100,25.0000,2153100
2022-09-02,26.3900,26.5900,24.9000,25.2900,3970228
2022-09-01,27.7900,27.8900,23.6000,25.7000,8439988
2022-08-31,28.3000,30.0000,27.1600,27.3100,5900811
2022-08-30,28.2500,28.7600,27.3000,27.8700,2376352
2022-08-29,27.3600,28.2200,27.3000,27.9200,2417800
2022-08-26,28.7600,28.8300,27.5000,27.7600,1683666
2022-08-25,28.9000,29.4700,28.0800,28.8100,2656595
2022-08-24,27.7000,29.0950,27.5000,28.4000,2286092
2022-08-23,27.0000,28.6600,26.9340,27.7800,2627017
2022-08-22,25.9200,26.2600,25.3793,26.2100,2061236
2022-08-19,27.4900,27.5900,26.0800,26.3800,1951615
2022-08-18,27.5700,28.2600,27.1100,27.8300,1243485
2022-08-17,28.1500,28.1900,27.0100,27.7400,2191184
2022-08-16,29.2000,29.8463,27.8000,28.6200,3053278
2022-08-15,27.5000,28.9300,27.3200,28.9000,1963130
2022-08-12,27.5200,28.0700,26.9000,28.0400,1636668
2022-08-11,28.9900,29.1200,27.1900,27.2600,2516740
2022-08-10,26.6200,28.1700,26.6200,28.1100,3083495
2022-08-09,26.8000,26.9799,25.0550,25.1100,1958499
2022-08-08,26.4500,28.4800,26.4000,27.2600,3306874
2022-08-05,25.6100,26.7300,25.3300,26.3600,2112705
2022-08-04,26.8400,27.0400,25.6500,26.2600,2315090
2022-08-03,25.7500,27.2300,25.6000,27.1000,2667829
2022-08-02,24.4700,25.7100,24.4500,25.2000,2610632
2022-08-01,24.3700,25.5300,23.8400,24.8100,1704521
2022-07-29,25.0900,25.4000,24.3300,24.8500,1672003
2022-07-28,24.5000,25.2600,23.8900,25.0900,2055182
2022-07-27,23.7400,24.6800,23.4700,24.5300,1617370
2022-07-26,24.5600,24.6100,22.6900,23.0100,1921048
2022-07-25,25.3700,25.3700,24.2800,24.6300,1600045
2022-07-22,26.5000,27.2500,24.8600,25.5600,1666816
2022-07-21,26.0000,26.5700,25.3846,26.4800,1557105
2022-07-20,25.0800,26.5400,24.9500,26.2500,2232863
2022-07-19,24.8300,25.2300,24.1800,25.0200,2392046
2022-07-18,24.4800,25.4150,24.3300,24.5200,3609069
2022-07-15,22.9700,23.8600,22.6900,23.8400,6863592
2022-07-14,23.5100,23.8800,22.4400,22.4900,3335199
2022-07-13,23.0100,24.2600,22.5000,23.8000,3654157
2022-07-12,26.3400,27.4200,23.6500,23.8100,4236432
2022-07-11,27.4100,28.0000,25.5400,26.2800,3820358
2022-07-08,25.7000,27.7190,25.3100,26.8100,3022141
2022-07-07,25.0100,26.2450,24.9400,26.1900,2916193
2022-07-06,25.4900,26.0200,24.5300,25.1000,2439194
2022-07-05,23.1300,25.2500,22.6000,25.1900,3367326
2022-07-01,23.5000,24.3400,22.8900,23.4800,2377506
2022-06-30,24.3900,24.3900,23.0300,23.3300,3273744
2022-06-29,24.5900,25.0400,24.1684,24.6500,2170773
2022-06-28,25.2500,25.8408,24.3300,24.7200,3483116
2022-06-27,26.4900,26.6700,24.8600,25.3800,3657079
2022-06-24,25.6000,26.6500,25.2200,26.4900,13502158
2022-06-23,23.6100,25.7700,23.3000,25.6000,4455115
2022-06-22,22.9200,24.2600,22.8848,23.3300,3986193
2022-06-21,23.6600,25.1700,23.1500,23.6600,4873907
2022-06-17,21.8500,23.4400,21.6600,23.2700,13620099
2022-06-16,21.1200,22.1499,20.8400,21.7400,6713304
2022-06-15,22.0600,23.0200,21.3300,22.1000,6240435
2022-06-14,21.5100,22.7000,20.9250,21.8000,3858660
2022-06-13,21.3900,21.8000,20.0300,21.1400,6031056
2022-06-10,23.6100,23.9600,22.0300,22.5300,3698181
2022-06-09,25.1600,26.1200,24.2300,24.4100,3159334
2022-06-08,24.6700,26.2200,24.6000,25.6900,4042526
2022-06-07,22.8000,24.7000,22.6900,24.2500,3323857
2022-06-06,24.2100,24.7400,22.7200,23.0700,4406068
2022-06-03,24.8500,24.8500,23.4950,23.9100,4899693
2022-06-02,23.1500,26.3000,23.1000,25.1800,7167563
2022-06-01,24.1000,25.2600,23.4000,24.6400,5263013
2022-05-31,26.9900,27.2600,23.7300,23.7900,4954623
2022-05-27,25.0000,27.1800,25.0000,26.9700,3079676
2022-05-26,23.0900,25.4500,23.0100,24.7500,2680708
2022-05-25,22.1600,23.7900,22.1600,23.6200,2784504
2022-05-24,23.4800,23.5600,21.7500,22.0900,2305050
2022-05-23,24.0800,24.9100,23.3000,24.0400,2263898
2022-05-20,24.4900,25.4300,23.2000,24.7700,3981926
2022-05-19,21.6400,24.1900,21.6300,23.4900,3098493
2022-05-18,22.5000,22.8400,21.0600,21.5900,2455511
2022-05-17,23.0900,23.9600,21.2500,22.9600,2436427
2022-05-16,23.0800,24.2500,22.0900,22.4200,3254191
2022-05-13,22.2200,26.6937,22.2200,24.0500,9404595
2022-05-12,18.8700,23.4800,18.6400,21.5100,5864765
2022-05-11,21.3900,22.3400,19.5700,19.6400,4201856
2022-05-10,22.8300,24.0000,20.6300,21.7100,5161502
2022-05-09,25.2100,25.5000,21.5901,21.9400,5917306
2022-05-06,28.6100,28.6100,25.4600,26.1100,5066656
2022-05-05,31.8800,32.3200,28.9550,29.2900,2665989
2022-05-04,32.5700,32.9800,29.5600,32.8000,3905117
2022-05-03,33.2700,34.7500,31.9500,32.4700,1956052
2022-05-02,32.9900,33.9700,32.3349,33.7900,1592155
2022-04-29,34.9700,36.5000,33.1200,33.2700,1535556
2022-04-28,33.3400,35.4600,32.5500,34.9300,1851958
2022-04-27,34.1300,35.3250,32.6800,33.3000,3210609
2022-04-26,34.8300,35.3400,33.7300,34.1100,2416172
2022-04-25,32.0700,35.6400,31.9610,35.3800,4191767
2022-04-22,33.8000,34.5000,32.5600,32.6800,2448161
2022-04-21,36.5000,37.3600,33.1850,33.5300,3516975
2022-04-20,38.1900,38.2900,35.6100,36.2300,2376898
2022-04-19,36.4000,38.3100,35.7300,37.9300,1903814
2022-04-18,37.0000,37.7900,35.7800,36.4900,2951446
2022-04-14,37.6000,37.9500,36.7400,37.1200,2810506
2022-04-13,34.0400,38.5700,33.7000,38.3500,4263946
2022-04-12,34.8400,35.9800,33.9800,34.0400,3573467
2022-04-11,33.2700,34.9100,32.7900,34.0500,5572008
2022-04-08,35.0700,35.1500,33.9200,34.0200,3545955
2022-04-07,35.7500,36.9540,34.7400,35.2800,3409505
2022-04-06,37.4100,37.4300,34.5600,35.4500,4714408
2022-04-05,41.5400,41.5500,37.6500,38.2200,3774096
2022-04-04,39.3800,41.6800,39.0600,41.5400,4646696
2022-04-01,38.8100,39.4100,38.1000,38.8800,2396553
2022-03-31,38.9300,40.5300,37.9400,38.7400,2020953
2022-03-30,40.4100,41.0000,38.5500,38.8700,2945725
2022-03-29,40.1600,41.1500,38.2600,40.7800,4468259
2022-03-28,40.5400,41.5300,39.5586,40.4600,2118068
2022-03-25,42.8400,42.8400,39.0400,40.4800,3153214
2022-03-24,41.4400,42.8000,40.3300,42.3800,2425554
2022-03-23,40.2000,42.2950,39.1600,41.7000,3761653
2022-03-22,39.5600,42.1000,38.6000,41.2700,5096648
2022-03-21,39.1200,40.3000,37.8272,38.4800,5962757
2022-03-18,37.0900,40.6700,36.9200,40.5700,26915065
2022-03-17,33.5800,38.0000,33.5800,37.6700,8896939
2022-03-16,30.7700,36.8300,30.7700,35.0500,14845615
2022-03-15,30.5100,31.7500,29.6700,30.8900,9694950
2022-03-14,32.9500,33.7300,29.3000,29.5500,9201471
2022-03-11,34.4200,35.2800,32.6100,32.9100,4710657
2022-03-10,34.7500,36.1500,33.8900,35.2400,5604457
2022-03-09,32.7300,35.0299,32.1700,34.6400,6544571
2022-03-08,34.0000,34.5200,32.1000,32.2900,5336585
2022-03-07,37.5000,38.5800,33.6800,33.9200,4542349
2022-03-04,39.0000,39.8000,36.2700,36.7400,5651540
2022-03-03,42.0900,42.3000,39.4200,41.0500,3746988
2022-03-02,42.1900,43.0200,40.1289,42.7700,3438880
2022-03-01,42.4200,44.7400,41.8700,42.0200,4256743
2022-02-28,39.5700,42.2200,38.7700,41.5000,4542463
2022-02-25,38.1000,40.1700,37.5500,38.8200,4027478
2022-02-24,32.0900,39.4200,31.8300,39.1300,7522796
2022-02-23,35.8200,38.1500,34.0300,34.0900,6661483
2022-02-22,38.5300,40.2200,37.3350,37.5100,2570074
2022-02-18,41.5000,42.2400,38.5800,38.9900,7466504
2022-02-17,44.1000,44.6300,41.0100,41.2600,2891178
2022-02-16,46.0500,46.1400,44.0500,44.8800,2540696
2022-02-15,44.5000,46.0200,43.3500,45.9900,3353222
2022-02-14,44.0700,46.0000,43.0400,44.2000,2666309
2022-02-11,46.3700,47.1700,44.4198,45.0800,2786033
2022-02-10,43.7900,48.4600,42.8100,46.4300,4671894
2022-02-09,43.7000,46.9850,43.6600,46.5600,3963733
2022-02-08,42.3700,44.0300,41.7500,43.3400,4225756
2022-02-07,43.0000,46.1900,42.9500,43.6700,2263861
2022-02-04,41.4300,43.6200,40.9000,42.8500,2050592
2022-02-03,41.8100,43.2100,40.9000,40.9000,2384620
2022-02-02,45.4100,46.2700,43.2200,43.8900,2763066
2022-02-01,44.9600,46.9400,43.2700,46.8900,2418709
2022-01-31,41.8800,44.9500,41.5000,44.7500,2669044
2022-01-28,38.8300,40.6700,36.6000,40.5400,2582353
2022-01-27,41.3800,41.6871,38.3300,38.4400,2324001
2022-01-26,40.9300,44.8000,39.6000,39.9300,4692206
2022-01-25,39.5100,41.3000,37.5000,39.2600,3828539
2022-01-24,38.4800,41.6050,35.9000,41.4900,5317182
2022-01-21,41.2300,42.4800,39.7900,40.1100,6309620
2022-01-20,42.5600,44.8000,41.7200,41.8400,4032892
2022-01-19,41.0500,43.0000,40.6500,41.3800,2277819
2022-01-18,41.6500,43.4800,40.8400,41.2000,2990031
2022-01-14,41.9700,43.2080,41.2500,42.6800,3177503
2022-01-13,47.1200,47.4000,41.8400,42.2100,4409108
2022-01-12,49.1500,50.1057,46.8500,46.9900,3777365
2022-01-11,44.5400,49.0300,44.0000,48.8800,3454656
2022-01-10,42.7600,46.1000,40.7400,45.8700,5173729
2022-01-07,43.4600,45.4400,42.6360,44.3300,3526189
2022-01-06,42.8600,44.9994,41.4200,43.3400,5350815
2022-01-05,46.0300,46.9999,43.3500,43.6100,3919660
2022-01-04,47.2200,47.7500,44.5100,46.5600,3665392
2022-01-03,52.0000,52.2900,46.6700,47.6200,6304533
2021-12-31,52.0500,53.1500,50.2500,50.4900,2395682
2021-12-30,50.5400,53.2900,49.8800,52.3100,1753648
2021-12-29,51.9900,52.1700,49.1300,50.6300,2061278
2021-12-28,53.3000,53.5500,51.1400,52.2200,1494188
2021-12-27,52.0000,53.9700,51.6100,53.2000,1991360
2021-12-23,51.9700,52.5200,48.9400,51.6000,2543953
2021-12-22,50.1100,52.8100,49.7100,51.6900,3632768
2021-12-21,49.5000,51.0800,47.6700,50.3000,3430310
2021-12-20,46.5800,49.6100,45.6500,49.1500,3433432
2021-12-17,45.6200,48.4700,43.3200,47.9700,6576774
2021-12-16,50.0800,51.5000,46.5500,47.3700,5246558
2021-12-15,46.8200,50.5500,45.8900,50.0900,5823360
2021-12-14,45.0000,47.1100,44.7100,46.4700,5718299
2021-12-13,49.5000,50.3400,46.7200,47.1600,8528647
2021-12-10,47.9000,50.4500,47.5100,50.3000,8192163
2021-12-09,46.7300,48.8800,46.2600,48.1100,13924361
2021-12-08,45.1000,49.3700,43.0400,48.6000,12237316
2021-12-07,47.4300,52.4000,47.3800,51.0400,7505040
2021-12-06,46.2200,46.8700,43.0000,45.0100,3111234
2021-12-03,50.1600,50.5000,44.1019,46.2300,3756693
2021-12-02,49.0100,52.0473,46.7800,50.0400,5120851
2021-12-01,55.4200,55.9732,48.4000,48.5700,3035807
2021-11-30,58.0000,59.5400,52.5000,53.9700,3574840
2021-11-29,59.0000,59.4400,55.6466,58.0700,2324843
2021-11-26,57.7900,59.9900,56.5900,57.6300,1309419
2021-11-24,57.5600,59.7200,55.6500,58.4400,3608086
2021-11-23,63.0100,65.5900,58.0100,58.2600,3865647
2021-11-22,70.6300,70.7999,62.1501,64.0300,2784449
2021-11-19,72.8700,75.5000,70.0700,70.3000,1299855
2021-11-18,74.5400,74.8800,70.1300,72.1300,1062593
2021-11-17,75.0000,75.1250,71.3600,73.7100,885116
2021-11-16,72.0000,75.5200,71.7800,74.6900,1301784
2021-11-15,76.8700,78.2800,71.1500,71.5500,1775303
2021-11-12,74.3700,78.5300,74.3466,76.3000,1922970
2021-11-11,72.1700,74.0900,71.5100,73.1500,1069058
2021-11-10,72.5800,74.3900,68.5000,70.7200,2741846
2021-11-09,70.5200,75.4900,68.6100,74.8700,3339867
2021-11-08,66.7800,70.2989,66.4700,69.8900,1662596
2021-11-05,69.5000,69.5000,63.8800,66.9100,2038531
2021-11-04,65.7900,69.8800,65.3100,69.2700,1671643
2021-11-03,64.1400,66.3000,63.2500,65.8300,782347
2021-11-02,67.0000,70.6700,62.7600,64.2300,1626402
2021-11-01,66.6800,67.2000,63.6901,66.9700,1111607
2021-10-29,64.0000,67.2500,63.9001,66.4000,1010574
2021-10-28,63.7000,64.7975,61.8100,64.0100,1077492
2021-10-27,66.1100,68.5000,63.5100,63.7900,1096230
2021-10-26,66.3600,67.7800,63.8200,66.0000,1263985
2021-10-25,64.0700,66.5000,63.1900,65.2600,942546
2021-10-22,66.1300,66.2700,63.0100,63.7900,982054
2021-10-21,62.7800,67.9600,62.5000,65.7600,1484006
2021-10-20,63.0000,63.8000,61.2300,62.5600,839419
